time,symbol,action,side,qty,price,notional,margin,fee,realized_pnl,nav_after,reason,leverage,notes
2025-12-05 08:16:04,SOL,close_position,long,14.382281029771322,138.33,1989.5009348482672,1000.0,1.9895009348482675,-12.488566086581184,,agent_decision,2.0,
2025-12-05 12:16:29,BNB,open_long,long,4.479283314669653,893.0,4000.0,2000.0,4.0,-4.0,,,2.0,
2025-12-05 16:17:42,SOL,open_short,short,-29.90877822640945,133.74,4000.0,2000.0,4.0,-4.0,,,2.0,
2025-12-05 20:16:49,BNB,close_position,long,4.8251441241685145,890.0,4294.3782705099775,2176.14,4.294378270509978,-62.19610776053216,,stop_loss,2.0,
2025-12-05 20:16:49,ETH,close_position,long,1.0397194475588625,3080.0,3202.335898481296,1632.11,3.202335898481296,-65.08643741718477,,stop_loss,2.0,
2025-12-05 20:16:49,DOGE,open_long,long,14450.867052023124,0.1384,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-06 00:16:28,SOL,close_position,short,-29.90877822640945,132.98,3977.269328547928,2000.0,3.977269328547928,18.75340212352384,,agent_decision,2.0,
2025-12-06 00:16:28,SOL,open_long,long,30.079711234772148,132.98,4000.0,2000.0,4.0,-4.0,,,2.0,
2025-12-06 04:16:52,BTC,open_long,long,0.0223087305216896,89651.0,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-06 10:00:13,DOGE,close_position,long,14450.867052023124,0.1393,2013.005780346821,1000.0,2.013005780346821,10.99277456647416,,agent_decision,2.0,
2025-12-07 04:16:26,SOL,close_position,long,30.079711234772148,133.37,4011.731087381561,2000.0,4.011731087381562,7.719356294180021,,agent_decision,2.0,
2025-12-07 08:16:49,BTC,close_position,long,0.0223087305216896,89344.7,1993.1668358412064,1000.0,1.9931668358412065,-8.826330994634816,,agent_decision,2.0,
2025-12-07 08:16:49,BNB,open_long,long,2.2469385462307607,890.1,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-07 08:16:49,SOL,open_long,long,10.37939927184466,131.84,1368.42,684.21,1.3684200000000002,-1.3684200000000002,,,2.0,
2025-12-07 12:16:18,ETH,open_long,long,0.656456670091956,3036.24,1993.16,996.58,1.99316,-1.99316,,,2.0,
2025-12-08 00:16:59,ETH,close_position,long,0.656456670091956,3056.03,2006.1512775011204,996.58,2.0061512775011203,10.985126223618964,,agent_decision,2.0,
2025-12-08 04:13:56,DOGE,open_long,long,14245.014245014245,0.1404,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-08 08:16:17,BNB,close_position,long,2.2469385462307607,903.6,2030.333670374116,1000.0,2.0303336703741155,28.303336703741152,,agent_decision,2.0,
2025-12-08 16:17:45,BNB,open_long,long,2.23563603845294,894.6,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-08 20:16:53,SOL,close_position,long,10.37939927184466,134.29,1393.8495282160193,684.21,1.3938495282160193,24.03567868780328,,agent_decision,2.0,
2025-12-08 20:16:53,DOGE,close_position,long,14245.014245014245,0.143,2037.037037037037,1000.0,2.037037037037037,34.99999999999987,,agent_decision,2.0,
2025-12-09 00:16:42,SOL,open_long,long,15.00712838598334,133.27,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-09 04:13:27,BNB,close_position,long,2.23563603845294,893.8,1998.2114911692377,1000.0,1.9982114911692377,-3.786720321931742,,agent_decision,2.0,
2025-12-09 08:17:09,DOGE,open_long,long,21291.696238467,0.1409,3000.0,1000.0,3.0,-3.0,,,3.0,
2025-12-09 12:16:33,ETH,open_long,long,0.1290934674397659,3119.91,402.76,201.38,0.40276,-0.40276,,,2.0,
2025-12-09 16:17:47,DOGE,close_position,long,21291.696238467,0.148,3151.1710432931154,1000.0,3.1511710432931155,148.01987224982247,,take_profit,3.0,
2025-12-09 16:17:47,ETH,close_position,long,0.1290934674397659,3200.0,413.0990958072509,201.38,0.4130990958072509,9.92599671144362,,take_profit,2.0,
2025-12-09 16:17:47,SOL,close_position,long,15.00712838598334,140.0,2100.997974037668,1000.0,2.100997974037668,98.89697606363006,,take_profit,2.0,
2025-12-10 00:13:48,BTC,open_long,long,0.047750258699478,92675.1,4425.26,2212.63,4.425260000000001,-4.425260000000001,,,2.0,
2025-12-10 04:13:40,BTC,close_position,long,0.047750258699478,92394.4,4411.856502383056,2212.63,4.411856502383056,-17.815354119327104,,agent_decision,2.0,
2025-12-10 04:13:40,ETH,open_long,long,0.3337736892860489,3307.93,1104.1,552.05,1.1041,-1.1041,,,2.0,
2025-12-10 08:17:16,ETH,close_position,long,0.3337736892860489,3327.93,1110.7754737857208,552.05,1.1107754737857207,5.564698311935258,,agent_decision,2.0,
2025-12-10 12:17:30,DOGE,open_long,long,30365.36082474227,0.1455,4418.16,2209.08,4.41816,-4.41816,,,2.0,
2025-12-10 16:17:45,DOGE,close_position,long,30365.36082474227,0.1452,4409.0503917525775,2209.08,4.409050391752578,-13.5186586391751,,agent_decision,2.0,
2025-12-10 16:17:45,ETH,open_short,short,-0.331191130740457,3328.35,1102.32,551.16,1.10232,-1.10232,,,2.0,
2025-12-10 20:13:57,ETH,close_position,short,-0.331191130740457,3350.0,1109.4902879805309,551.16,1.1094902879805308,-8.279778268511453,,stop_loss,2.0,
2025-12-11 00:17:08,SOL,open_long,long,32.35369255615915,136.22,4407.22,2203.61,4.407220000000001,-4.407220000000001,,,2.0,
2025-12-11 00:17:08,ETH,open_long,long,0.3312299519899951,3326.39,1101.8,550.9,1.1018,-1.1018,,,2.0,
2025-12-11 04:17:08,SOL,close_position,long,32.35369255615915,130.0,4205.98003230069,2203.61,4.20598003230069,-205.44594773161057,,stop_loss,2.0,
2025-12-11 04:17:08,ETH,close_position,long,0.3312299519899951,3250.0,1076.4973439674843,550.9,1.0764973439674843,-26.37915337648317,,stop_loss,2.0,
2025-12-11 08:17:15,BNB,open_long,long,4.973221081766808,867.1,4312.28,2156.14,4.31228,-4.31228,,,2.0,
2025-12-11 08:17:15,SOL,open_long,long,8.254191868922746,130.61,1078.08,539.04,1.07808,-1.07808,,,2.0,
2025-12-11 20:41:03,SOL,open_long,long,0.296636538746481,134.98,40.04,20.02,0.04004,-0.04004,,,2.0,
2025-12-12 08:17:02,ETH,open_long,long,0.616308129412381,3245.13,2000.0,1000.0,2.0,-2.0,,,2.0,
2025-12-12 08:17:02,SOL,close_position,long,8.254191868922746,138.0,1139.078477911339,539.04,1.139078477911339,59.85939943342764,,take_profit,2.0,
2025-12-13 04:17:26,ETH,open_long,long,0.3592050459710226,3089.99,1109.94,554.97,1.10994,-1.10994,,new,2.0,
2025-12-13 20:17:26,DOGE,open_long,long,398.9920806335493,0.1389,55.42,27.71,0.05542,-0.05542,,new,2.0,
2025-12-14 04:17:18,BNB,open_long,long,2.232142857142857,896.0,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-14 16:17:27,BNB,close_position,long,2.232142857142857,884.4,1974.107142857143,1000.0,1.9741071428571428,-27.86696428571434,,agent_decision,2.0,
2025-12-14 20:17:44,DOGE,close_position,long,398.9920806335493,0.134,53.46493880489562,27.71,0.0534649388048956,-2.0085261339092826,,stop_loss,2.0,
2025-12-14 20:17:44,SOL,open_long,long,7.667535654040792,130.42,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-15 00:14:21,DOGE,open_long,long,7440.476190476191,0.1344,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-15 08:17:16,DOGE,close_position,long,7440.476190476191,0.1366,1016.3690476190476,500.0,1.0163690476190477,15.35267857142863,,agent_decision,2.0,
2025-12-15 12:17:17,ETH,close_position,long,0.3592050459710226,3151.59,1132.0670308318151,554.97,1.1320670308318153,20.994963800983307,,agent_decision,2.0,
2025-12-15 16:18:05,DOGE,open_long,long,15255.530129672006,0.1311,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-15 20:17:34,BTC,open_long,long,0.0232265377129292,86108.4,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-15 20:17:34,SOL,close_position,long,7.667535654040792,125.0,958.441956755099,500.0,0.958441956755099,-42.5164852016561,,stop_loss,2.0,
2025-12-16 00:17:38,SOL,open_long,long,11.05128004384248,127.73,1411.58,705.79,1.41158,-1.41158,,new,2.0,
2025-12-16 20:17:59,SOL,close_position,long,11.05128004384248,127.75,1411.8010256008768,705.79,1.4118010256008768,-1.1907754247240712,,agent_decision,2.0,
2025-12-17 04:16:55,ETH,open_long,long,0.4935130129807578,2948.21,1454.98,727.49,1.45498,-1.45498,,new,2.0,
2025-12-17 12:17:35,ETH,close_position,long,0.4935130129807578,2931.72,1446.8419704159471,727.49,1.4468419704159474,-9.58487155446876,,agent_decision,2.0,
2025-12-17 16:18:27,DOGE,close_position,long,15255.530129672006,0.1305,1990.846681922197,1000.0,1.990846681922197,-11.14416475972524,,agent_decision,2.0,
2025-12-17 16:18:27,SOL,open_long,long,11.24516129032258,127.1,1429.26,714.63,1.42926,-1.42926,,new,2.0,
2025-12-18 00:17:37,DOGE,open_long,long,15541.04595879556,0.1262,1961.28,980.64,1.96128,-1.96128,,new,2.0,
2025-12-18 08:17:54,DOGE,close_position,long,15541.04595879556,0.1251,1944.1848494453243,980.64,1.9441848494453249,-19.03933540412072,,agent_decision,2.0,
2025-12-18 12:17:32,SOL,close_position,long,11.24516129032258,123.96,1393.9501935483872,714.63,1.3939501935483871,-36.7037566451613,,agent_decision,2.0,
2025-12-18 12:17:32,ETH,open_long,long,0.6864404111912864,2859.01,1962.54,981.27,1.96254,-1.96254,,new,2.0,
2025-12-18 16:18:34,BNB,open_long,long,1.7012039660056657,847.2,1441.26,720.63,1.44126,-1.44126,,new,2.0,
2025-12-18 20:18:46,BTC,close_position,long,0.0232265377129292,85000.0,1974.2557055989887,1000.0,1.974255705598989,-27.71855010660968,,stop_loss,2.0,
2025-12-18 20:18:46,BNB,close_position,long,1.7012039660056657,824.7,1402.9829107648725,720.63,1.4029829107648726,-39.680072145892346,,agent_decision,2.0,
2025-12-19 00:14:23,SOL,open_long,long,16.71541997492687,119.65,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-19 08:18:12,ETH,open_long_merge,long,0.4848109616848515,2955.75,1432.98,716.49,1.43298,-1.43298,,merge,2.0,
2025-12-19 12:17:57,BNB,open_long,long,0.0360825958702064,847.5,30.58,15.29,0.03058,-0.03058,,new,2.0,
2025-12-19 16:17:30,BNB,close_position,long,0.0360825958702064,848.6,30.619690855457225,15.29,0.0306196908554572,0.0090711646017707,,agent_decision,2.0,
2025-12-19 20:18:16,ETH,open_long_merge,long,0.0194400670578373,2982.5,57.98,28.99,0.05798,-0.05798,,merge,2.0,
2025-12-20 08:16:23,SOL,close_position,long,16.71541997492687,126.38,2112.494776431258,1000.0,2.112494776431258,110.3822816548264,,agent_decision,2.0,
2025-12-20 12:17:11,BNB,open_short,short,-2.3441162681669008,853.2,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-20 16:17:03,BNB,close_position,short,-2.3441162681669008,853.5,2000.7032348804496,1000.0,2.00070323488045,-2.7039381153304136,,agent_decision,2.0,
2025-12-20 20:16:59,SOL,open_long,long,15.854366621718096,126.07,1998.76,999.38,1.99876,-1.99876,,new,2.0,
2025-12-21 12:16:58,SOL,close_position,long,15.854366621718096,125.8,1994.4793210121363,999.38,1.9944793210121363,-6.275158308875959,,agent_decision,2.0,
2025-12-21 16:16:43,BNB,open_long,long,2.3681056853031377,847.8,2007.68,1003.84,2.00768,-2.00768,,new,2.0,
2025-12-22 08:17:12,DOGE,open_long,long,179.34700075930144,0.1317,23.62,11.81,0.02362,-0.02362,,new,2.0,
2025-12-23 00:17:02,ETH,close_position,long,1.1906914399339754,3006.95,3580.3496253094672,1726.75,3.580349625309468,123.26927568415746,,agent_decision,2.0,
2025-12-23 04:16:26,ETH,open_long,long,0.6691872720580855,2988.7,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-23 08:17:04,ETH,close_position,long,0.6691872720580855,2962.85,1982.7015090172983,1000.0,1.9827015090172984,-19.28119249171875,,agent_decision,2.0,
2025-12-23 12:17:31,DOGE,close_position,long,179.34700075930144,0.1309,23.47652239939256,11.81,0.0234765223993925,-0.1669541230068378,,agent_decision,2.0,
2025-12-23 12:17:31,SOL,open_long,long,8.017960230917256,124.72,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-23 21:58:05,BNB,close_position,long,4.973221081766808,840.0,4177.505708684119,2156.14,4.177505708684119,-138.95179702456474,,stop_loss,2.0,
2025-12-23 21:58:05,SOL,close_position,long,0.296636538746481,128.0,37.96947695954957,20.02,0.0379694769595495,-2.108492517409984,,stop_loss,2.0,
2025-12-23 21:58:05,ETH,close_position,long,0.616308129412381,3150.0,1941.370607649,1000.0,1.9413706076490005,-60.57076295864887,,stop_loss,2.0,
2025-12-24 15:39:03,BNB,open_short,short,-1.5676873585130466,839.3,1315.76,657.88,1.31576,-1.31576,,new,2.0,
2025-12-24 15:39:03,ETH,open_long,long,1.3711073405659246,2917.35,4000.0,2000.0,4.0,-4.0,,new,2.0,
2025-12-25 12:05:00,ETH,close_position,long,1.3711073405659246,2926.89,4013.080364028999,2000.0,4.013080364028999,9.067283664969873,,agent_decision,2.0,
2025-12-25 12:20:58,BNB,close_position,short,-1.5676873585130466,837.3,1312.624625282974,657.88,1.312624625282974,1.8227500917431192,,agent_decision,2.0,
2025-12-25 12:20:58,SOL,open_short,short,-16.429803663846215,121.73,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-25 12:20:58,DOGE,open_short,short,-15835.312747426762,0.1263,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-25 14:24:18,ETH,open_long,long,0.4498153329985069,2926.89,1316.56,658.28,1.31656,-1.31656,,new,2.0,
2025-12-26 04:01:57,DOGE,close_position,short,-15835.312747426762,0.1259,1993.6658749010296,1000.0,1.9936658749010296,4.340459224069417,,agent_decision,2.0,
2025-12-26 04:01:57,DOGE,open_long,long,238.4432088959492,0.1259,30.02,15.01,0.03002,-0.03002,,new,2.0,
2025-12-26 08:01:39,SOL,close_position,short,-16.429803663846215,122.77,2017.0869958104,1000.0,2.0170869958104,-19.10408280621033,,agent_decision,2.0,
2025-12-26 12:02:15,BNB,open_short,short,-1.1909015124449207,839.7,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-26 16:02:05,DOGE,close_position,long,238.4432088959492,0.1222,29.137760127084984,15.01,0.0291377601270849,-0.911377633042099,,agent_decision,2.0,
2025-12-26 20:01:44,DOGE,open_long,long,8190.00819000819,0.1221,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-27 04:02:08,BNB,close_position,short,-1.1909015124449207,836.4,996.0700250089316,500.0,0.9960700250089316,2.933904966059388,,agent_decision,2.0,
2025-12-27 08:01:46,SOL,open_short,short,-16.233766233766232,123.2,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-27 20:01:43,SOL,close_position,short,-16.233766233766232,123.32,2001.948051948052,1000.0,2.001948051948052,-3.949999999999843,,agent_decision,2.0,
2025-12-28 04:02:00,BTC,open_long,long,0.0228044970468176,87702.0,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-28 08:01:47,DOGE,close_position,long,8190.00819000819,0.1242,1017.1990171990172,500.0,1.017199017199017,16.181818181818223,,agent_decision,2.0,
2025-12-28 08:01:47,DOGE,open_short,short,-8045.249597423511,0.1242,999.22,499.61,0.99922,-0.99922,,new,2.0,
2025-12-28 16:02:15,DOGE,close_position,short,-8045.249597423511,0.1243,1000.0245249597424,499.61,1.0000245249597424,-1.804549484702005,,agent_decision,2.0,
2025-12-28 16:02:15,DOGE,open_long,long,8071.922767497989,0.1243,1003.34,501.67,1.00334,-1.00334,,new,2.0,
2025-12-29 00:01:35,ETH,open_short,short,-0.334397105455728,2951.76,987.06,493.53,0.98706,-0.98706,,new,2.0,
2025-12-29 04:02:29,BTC,close_position,long,0.0228044970468176,90000.0,2052.404734213587,1000.0,2.052404734213587,50.35232947937333,,take_profit,2.0,
2025-12-29 08:02:23,ETH,close_position,long,0.4498153329985069,3019.15,1358.0599626224423,658.28,1.3580599626224423,40.14190265981991,,agent_decision,2.0,
2025-12-29 08:02:23,ETH,close_position,short,-0.334397105455728,3019.15,1009.5950209366612,493.53,1.009595020936661,-23.544615957598133,,agent_decision,2.0,
2025-12-29 08:02:23,BTC,open_long,long,0.022314206339466,89629.0,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-29 12:02:01,BTC,close_position,long,0.022314206339466,88000.0,1963.65015787301,1000.0,1.96365015787301,-38.31349228486316,,stop_loss,2.0,
2025-12-29 16:01:32,ETH,open_long,long,0.3406331006809255,2935.71,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-29 20:02:13,SOL,open_long,long,16.26677511183408,122.95,2000.0,1000.0,2.0,-2.0,,new,2.0,
2025-12-30 08:02:20,DOGE,close_position,long,8071.922767497989,0.1238,999.304038616251,501.67,0.999304038616251,-5.035265422365249,,agent_decision,2.0,
2025-12-30 16:01:37,DOGE,open_short,short,-8025.6821829855535,0.1246,1000.0,500.0,1.0,-1.0,,new,2.0,
2025-12-30 20:02:13,DOGE,close_position,short,-8025.6821829855535,0.1232,988.7640449438202,500.0,0.9887640449438202,10.24719101123594,,agent_decision,2.0,
2025-12-30 20:02:13,DOGE,open_short,short,-10934.253246753246,0.1232,1347.1,673.55,1.3471,-1.3471,,new,2.0,
2025-12-31 00:02:03,DOGE,close_position,short,-10934.253246753246,0.1232,1347.1,673.55,1.3471,-1.3471,,agent_decision,2.0,
2025-12-31 04:01:43,BTC,open_long,long,0.0226098811963792,88456.9,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-01 00:02:00,BTC,close_position,long,0.0226098811963792,87639.0,1981.5073781694816,1000.0,1.9815073781694816,-20.474129208687945,,agent_decision,2.0,
2026-01-01 04:01:39,DOGE,open_long,long,16906.170752324597,0.1183,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-02 04:01:40,DOGE,close_position,long,16906.170752324597,0.1288,2177.514792899408,1000.0,2.177514792899408,175.33727810650876,,agent_decision,2.0,
2026-01-02 08:02:18,SOL,close_position,long,16.26677511183408,127.16,2068.483123220821,1000.0,2.068483123220821,66.41464009760055,,agent_decision,2.0,
2026-01-02 08:02:18,DOGE,open_long,long,15637.216575449567,0.1279,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-02 12:02:04,ETH,open_long_merge,long,0.6567260237537803,3045.41,2000.0,1000.0,2.0,-2.0,,merge,2.0,
2026-01-02 16:01:46,DOGE,close_position,long,15637.216575449567,0.135,2111.024237685692,1000.0,2.111024237685692,108.91321344800618,,take_profit,2.0,
2026-01-02 16:01:46,BTC,open_long,long,0.0051352439761057,89394.0,459.06,229.53,0.45906,-0.45906,,new,2.0,
2026-01-02 20:01:25,SOL,open_long,long,15.18718201837649,131.69,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-03 08:02:34,SOL,close_position,long,15.18718201837649,130.2,1977.3710987926188,1000.0,1.9773710987926187,-24.60627230617373,,agent_decision,2.0,
2026-01-03 12:02:11,SOL,open_long,long,15.304560759106211,130.68,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-04 00:02:07,BTC,close_position,long,0.0051352439761057,90643.2,465.4749467749513,229.53,0.4654749467749513,5.949471828176373,,agent_decision,2.0,
2026-01-04 04:01:46,BNB,open_long,long,0.6256282544713606,883.4,552.68,276.34,0.55268,-0.55268,,new,2.0,
2026-01-04 08:01:49,BNB,close_position,long,0.6256282544713606,884.7,553.4933167308128,276.34,0.5534933167308128,0.2598234140819986,,agent_decision,2.0,
2026-01-05 00:02:12,ETH,open_long_merge,long,0.1765255946208993,3144.02,555.0,277.5,0.555,-0.555,,merge,2.0,
2026-01-05 08:01:27,DOGE,open_long,long,375.3168779186124,0.1499,56.26,28.13,0.05626,-0.05626,,new,2.0,
2026-01-05 12:02:13,DOGE,close_position,long,375.3168779186124,0.1477,55.434302868579046,28.13,0.055434302868579,-0.8811314342895291,,agent_decision,2.0,
2026-01-05 16:02:03,BNB,open_long,long,0.0486039068535481,906.1,44.04,22.02,0.04404,-0.04404,,new,2.0,
2026-01-05 20:01:44,BNB,close_position,long,0.0486039068535481,911.1,44.28301953426774,22.02,0.0442830195342677,0.1987365147334731,,agent_decision,2.0,
2026-01-06 00:01:34,SOL,close_position,long,15.304560759106211,137.91,2110.651974288338,1000.0,2.110651974288338,108.54132231404944,,agent_decision,2.0,
2026-01-06 00:01:34,BTC,open_long,long,0.0009451268229804,93871.0,88.72,44.36,0.08872,-0.08872,,new,2.0,
2026-01-06 00:01:34,BTC,close_position,long,0.0009451268229804,95000.0,89.78704818314495,44.36,0.0897870481831449,0.9772611349618092,,trailing_stop,2.0,
2026-01-06 04:02:10,BTC,open_long,long,0.0222571111341017,93757.9,2086.78,1043.39,2.08678,-2.08678,,new,2.0,
2026-01-06 08:01:49,ETH,close_position,long,1.1738847190556052,3222.09,3782.3622144218753,1777.5,3.7823622144218754,223.57985220745343,,agent_decision,2.0,
2026-01-06 12:01:33,BNB,open_long,long,2.189621195533173,913.4,2000.0,1000.0,2.0,-2.0,,new,2.0,
2026-01-06 12:01:33,SOL,open_long,long,11.075930307593032,139.47,1544.76,772.38,1.54476,-1.54476,,new,2.0,
2026-01-06 16:02:26,BNB,close_position,long,2.189621195533173,919.9,2014.2325377709656,1000.0,2.014232537770966,12.21830523319466,,agent_decision,2.0,
2026-01-06 16:02:26,SOL,close_position,long,11.075930307593032,141.75,1570.0131211013122,772.38,1.5700131211013122,23.683107980210814,,agent_decision,2.0,
2026-01-06 20:02:02,BTC,close_position,long,0.0222571111341017,93000.0,2069.911335471465,1043.39,2.0699113354714647,-18.938575864007067,,stop_loss,2.0,
2026-01-06 20:02:02,ETH,open_long,long,1.104443955730804,3228.43,3565.62,1188.54,3.56562,-3.56562,,new,3.0,
2026-01-07 00:01:34,BTC,open_long,long,0.0221556835109675,93713.2,2076.28,1038.14,2.07628,-2.07628,,new,2.0,
